Gene_ID,Transcript_ID,Gene,A11.C636,A11,E9,HAP1.C597,KBM7
ENSG00000131910.4,ENST00000254227.3,NR0B2,0.01,0.01,0.02,0.02,0.01
ENSG00000038427.11,ENST00000265077.3,VCAN,0.01,0.00,0.04,0.02,0.02
ENSG00000204165.5,ENST00000438526.2,CXorf65,0.01,0.01,0.01,0.02,2.24
ENSG00000165905.12,ENST00000531526.1,GYLTL1B,0.01,0.01,0.00,0.02,0.00
ENSG00000242441.3,ENST00000403751.3,GTF2A1L,0.01,0.00,0.01,0.01,0.00
ENSG00000077092.14,ENST00000330688.4,RARB,0.01,0.00,0.00,0.00,0.00
ENSG00000102755.6,ENST00000543394.1,FLT1,0.01,0.01,0.02,0.01,0.00
ENSG00000248540.2,ENST00000514871.1,RP11-247C2.2,0.01,0.00,0.01,0.00,0.00
ENSG00000077092.14,ENST00000437042.2,RARB,0.01,0.00,0.00,0.00,0.00
ENSG00000242441.3,ENST00000430487.2,GTF2A1L,0.01,0.00,0.01,0.01,0.00
ENSG00000226887.3,ENST00000440542.1,ERVMER34-1,0.01,0.01,0.00,0.01,0.00
ENSG00000118495.14,ENST00000392307.1,PLAGL1,0.01,0.01,0.03,0.01,0.84
ENSG00000118495.14,ENST00000416623.1,PLAGL1,0.01,0.01,0.03,0.01,0.84
ENSG00000118495.14,ENST00000392309.1,PLAGL1,0.01,0.01,0.03,0.01,0.84
ENSG00000118495.14,ENST00000429150.1,PLAGL1,0.01,0.01,0.03,0.01,0.84
ENSG00000113448.12,ENST00000502484.2,PDE4D,0.01,0.00,0.00,0.01,0.01
ENSG00000159708.13,ENST00000567823.1,LRRC36,0.01,0.01,0.00,0.01,0.00
ENSG00000159708.13,ENST00000435835.3,LRRC36,0.01,0.01,0.00,0.01,0.00
ENSG00000185774.10,ENST00000382152.2,KCNIP4,0.01,0.01,0.01,0.01,0.00
ENSG00000159708.13,ENST00000563189.1,LRRC36,0.01,0.01,0.00,0.01,0.00
ENSG00000159708.13,ENST00000290940.7,LRRC36,0.01,0.01,0.00,0.01,0.00
ENSG00000159708.13,ENST00000567723.1,LRRC36,0.01,0.01,0.00,0.01,0.00
ENSG00000165905.12,ENST00000529052.1,GYLTL1B,0.01,0.01,0.00,0.02,0.00
ENSG00000152217.12,ENST00000426838.4,SETBP1,0.01,0.01,0.01,0.01,0.00
ENSG00000240510.2,ENST00000442233.2,AL589765.1,0.01,0.01,0.01,0.00,0.00
ENSG00000178796.8,ENST00000326413.3,RIIAD1,0.01,0.01,0.01,0.00,0.00
ENSG00000248540.2,ENST00000563727.1,RP11-247C2.2,0.01,0.00,0.01,0.00,0.00
ENSG00000100784.5,ENST00000556594.1,RPS6KA5,0.01,0.00,0.01,0.01,0.02
ENSG00000153993.9,ENST00000444867.1,SEMA3D,0.01,0.01,0.01,0.01,0.03
ENSG00000151490.9,ENST00000543886.1,PTPRO,0.01,0.01,0.01,0.01,0.01
ENSG00000144852.12,ENST00000466380.1,NR1I2,0.01,0.01,0.01,0.01,0.00
ENSG00000144852.12,ENST00000393716.2,NR1I2,0.01,0.01,0.01,0.01,0.00
ENSG00000237763.5,ENST00000370083.4,AMY1A,0.01,0.01,0.01,0.00,0.09
ENSG00000169194.5,ENST00000304506.3,IL13,0.01,0.00,0.00,0.00,0.00
ENSG00000185958.5,ENST00000543111.1,FAM186A,0.01,0.07,0.06,0.01,0.01
ENSG00000091879.9,ENST00000338312.6,ANGPT2,0.01,0.00,0.00,0.00,0.57
ENSG00000132958.13,ENST00000400103.2,TPTE2,0.01,0.01,0.01,0.01,0.01
ENSG00000006747.10,ENST00000445618.2,SCIN,0.01,0.00,0.00,0.00,0.00
ENSG00000198633.6,ENST00000301085.4,ZNF534,0.01,0.00,0.00,0.01,0.02
ENSG00000163491.12,ENST00000357467.2,NEK10,0.01,0.01,0.01,0.01,0.00
ENSG00000198692.5,ENST00000382772.3,EIF1AY,0.01,0.00,0.00,0.01,1.95
ENSG00000143199.13,ENST00000545172.1,ADCY10,0.01,0.01,0.01,0.01,0.01
ENSG00000074416.9,ENST00000265052.5,MGLL,0.01,0.01,0.00,0.01,0.01
ENSG00000204099.7,ENST00000435855.1,NEU4,0.01,0.01,0.03,0.00,0.04
ENSG00000204099.7,ENST00000405370.1,NEU4,0.01,0.01,0.03,0.00,0.04
ENSG00000109758.4,ENST00000382774.3,HGFAC,0.01,0.03,0.08,0.01,0.01
ENSG00000248746.1,ENST00000513398.1,ACTN3,0.01,0.01,0.01,0.01,0.01
ENSG00000130558.14,ENST00000252854.4,OLFM1,0.01,0.00,0.02,0.00,0.02
ENSG00000057657.10,ENST00000369089.3,PRDM1,0.01,0.03,0.08,0.00,0.20
ENSG00000074416.9,ENST00000434178.2,MGLL,0.01,0.01,0.00,0.01,0.01
ENSG00000074416.9,ENST00000398104.1,MGLL,0.01,0.01,0.00,0.01,0.01
ENSG00000132297.7,ENST00000434736.2,HHLA1,0.01,0.00,0.00,0.01,0.00
ENSG00000167601.7,ENST00000593513.1,AXL,0.01,0.01,0.02,0.01,0.04
ENSG00000172116.17,ENST00000390655.6,CD8B,0.01,0.00,0.00,0.00,1.05
ENSG00000135094.6,ENST00000257549.4,SDS,0.01,0.01,0.02,0.00,0.01
ENSG00000123569.7,ENST00000217926.5,H2BFWT,0.01,0.00,0.00,0.00,0.00
ENSG00000105880.4,ENST00000486603.2,DLX5,0.01,0.00,4.65,0.15,0.00
ENSG00000138964.12,ENST00000444313.3,PARVG,0.01,0.00,0.00,0.01,3.55
ENSG00000089356.12,ENST00000344013.6,FXYD3,0.01,0.01,0.02,0.05,0.00
ENSG00000089356.12,ENST00000346446.5,FXYD3,0.01,0.01,0.02,0.05,0.00
ENSG00000205022.5,ENST00000411789.2,PABPN1L,0.01,0.00,0.00,0.00,0.17
ENSG00000186867.6,ENST00000334383.5,QRFPR,0.01,0.01,0.01,0.01,0.00
ENSG00000104848.1,ENST00000221444.1,KCNA7,0.01,0.01,0.01,0.00,0.00
ENSG00000082293.8,ENST00000393344.1,COL19A1,0.01,0.00,0.01,0.01,0.00
ENSG00000152315.4,ENST00000282146.4,KCNK13,0.01,0.00,0.01,0.01,0.00
ENSG00000267710.1,ENST00000586573.1,AC006116.20,0.01,0.00,0.00,0.00,0.01
ENSG00000153495.6,ENST00000497241.1,TEX29,0.01,0.01,0.01,0.01,0.01
ENSG00000089356.12,ENST00000605552.1,FXYD3,0.01,0.00,0.01,0.01,0.00
ENSG00000204347.3,ENST00000375366.3,BTBD17,0.01,0.00,0.00,0.00,0.00
ENSG00000172367.11,ENST00000533688.1,PDZD3,0.01,0.00,0.00,0.00,0.02
ENSG00000187391.13,ENST00000522391.1,MAGI2,0.01,0.01,0.00,0.01,0.00
ENSG00000128512.15,ENST00000437633.1,DOCK4,0.01,0.01,0.01,0.01,0.00
ENSG00000159409.10,ENST00000290585.4,CELF3,0.01,0.01,0.01,0.00,0.00
ENSG00000134812.3,ENST00000541311.1,GIF,0.01,0.00,0.00,0.00,0.01
ENSG00000134812.3,ENST00000525058.1,GIF,0.01,0.00,0.00,0.00,0.01
ENSG00000198520.6,ENST00000535358.1,C1orf228,0.01,0.02,0.01,0.01,1.09
ENSG00000134812.3,ENST00000257248.2,GIF,0.01,0.00,0.00,0.00,0.01
ENSG00000198520.6,ENST00000458657.2,C1orf228,0.01,0.02,0.01,0.01,1.09
ENSG00000214688.4,ENST00000441508.2,C10orf105,0.01,0.01,0.01,0.00,0.04
ENSG00000185792.5,ENST00000332836.2,NLRP9,0.01,0.01,0.01,0.00,0.00
ENSG00000113721.9,ENST00000261799.4,PDGFRB,0.01,0.01,0.00,0.01,0.00
ENSG00000140519.8,ENST00000558184.1,RHCG,0.01,0.01,0.00,0.01,0.00
ENSG00000179603.13,ENST00000339582.2,GRM8,0.01,0.01,0.00,0.00,0.00
ENSG00000168348.3,ENST00000307169.3,INSM2,0.01,0.01,0.00,0.01,0.01
ENSG00000143199.13,ENST00000367851.4,ADCY10,0.01,0.01,0.01,0.01,0.01
ENSG00000073282.8,ENST00000320472.5,TP63,0.01,0.00,0.00,0.01,0.00
ENSG00000113073.10,ENST00000506545.1,SLC4A9,0.01,0.01,0.00,0.00,0.01
ENSG00000038427.11,ENST00000512590.2,VCAN,0.01,0.00,0.04,0.01,0.02
ENSG00000250588.2,ENST00000460298.1,IQCJ-SCHIP1,0.01,0.01,0.02,0.01,0.00
ENSG00000204764.8,ENST00000519256.1,RANBP17,0.01,0.00,0.00,0.01,0.00
ENSG00000196440.7,ENST00000423738.3,ARMCX4,0.01,0.00,0.00,0.01,0.00
ENSG00000132932.12,ENST00000255283.8,ATP8A2,0.01,0.01,0.03,0.00,0.00
ENSG00000129270.11,ENST00000587639.1,MMP28,0.01,0.01,0.00,0.01,0.15
ENSG00000131398.9,ENST00000477616.1,KCNC3,0.01,0.02,0.05,0.01,0.26
ENSG00000179603.13,ENST00000358373.3,GRM8,0.01,0.01,0.00,0.00,0.00
ENSG00000125730.12,ENST00000245907.6,C3,0.01,0.01,0.02,0.01,0.00
ENSG00000142611.12,ENST00000270722.5,PRDM16,0.01,0.01,0.04,0.00,0.00
ENSG00000142611.12,ENST00000441472.2,PRDM16,0.01,0.01,0.04,0.00,0.00
ENSG00000142611.12,ENST00000442529.2,PRDM16,0.01,0.01,0.04,0.00,0.00
ENSG00000142611.12,ENST00000378398.3,PRDM16,0.01,0.01,0.04,0.00,0.00
ENSG00000248746.1,ENST00000502692.1,ACTN3,0.01,0.01,0.01,0.01,0.01
ENSG00000179603.13,ENST00000472701.1,GRM8,0.01,0.01,0.00,0.00,0.00
ENSG00000163701.14,ENST00000444427.1,IL17RE,0.01,0.01,0.03,0.01,0.03
ENSG00000203734.7,ENST00000423192.1,ECT2L,0.01,0.01,0.01,0.01,0.01
ENSG00000073282.8,ENST00000264731.3,TP63,0.01,0.00,0.00,0.01,0.00
ENSG00000073282.8,ENST00000382063.4,TP63,0.01,0.00,0.00,0.01,0.00
ENSG00000166863.7,ENST00000415231.1,TAC3,0.01,0.02,0.01,0.01,0.01
ENSG00000113073.10,ENST00000432095.2,SLC4A9,0.01,0.01,0.00,0.00,0.01
ENSG00000113073.10,ENST00000507527.1,SLC4A9,0.01,0.01,0.00,0.00,0.01
ENSG00000110243.7,ENST00000542499.1,APOA5,0.01,0.00,0.00,0.01,0.00
ENSG00000080709.10,ENST00000512097.3,KCNN2,0.01,0.01,0.00,0.01,0.00
ENSG00000138964.12,ENST00000356909.3,PARVG,0.01,0.00,0.00,0.00,3.36
ENSG00000236311.2,ENST00000445873.1,TLX1NB,0.01,0.00,0.00,0.00,0.00
ENSG00000198692.5,ENST00000361365.2,EIF1AY,0.01,0.00,0.00,0.01,1.96
ENSG00000133246.7,ENST00000423345.4,PRAM1,0.01,0.01,0.02,0.01,2.35
ENSG00000073282.8,ENST00000418709.2,TP63,0.01,0.00,0.00,0.01,0.00
ENSG00000047648.17,ENST00000495242.1,ARHGAP6,0.01,0.01,0.01,0.01,0.00
ENSG00000047648.17,ENST00000337414.4,ARHGAP6,0.01,0.01,0.01,0.01,0.00
ENSG00000132958.13,ENST00000255310.6,TPTE2,0.01,0.01,0.01,0.01,0.01
ENSG00000132958.13,ENST00000400230.2,TPTE2,0.01,0.01,0.01,0.01,0.01
ENSG00000132958.13,ENST00000382978.1,TPTE2,0.01,0.01,0.01,0.01,0.01
ENSG00000173175.10,ENST00000491190.1,ADCY5,0.01,0.01,0.01,0.01,0.00
ENSG00000075651.11,ENST00000440204.1,PLD1,0.01,0.01,0.01,0.01,0.05
ENSG00000132932.12,ENST00000281620.6,ATP8A2,0.01,0.01,0.03,0.00,0.00
ENSG00000074416.9,ENST00000398101.3,MGLL,0.01,0.00,0.00,0.00,0.00
ENSG00000116703.12,ENST00000391997.2,PDC,0.01,0.01,0.01,0.01,0.02
ENSG00000113073.10,ENST00000230993.6,SLC4A9,0.01,0.01,0.00,0.00,0.01
ENSG00000179902.8,ENST00000462402.1,C1orf194,0.01,0.01,0.01,0.00,0.00
ENSG00000113073.10,ENST00000506757.2,SLC4A9,0.01,0.01,0.00,0.00,0.01
ENSG00000121101.11,ENST00000349033.5,TEX14,0.01,0.01,0.01,0.01,0.00
ENSG00000121101.11,ENST00000240361.8,TEX14,0.01,0.01,0.01,0.01,0.00
ENSG00000121101.11,ENST00000582740.1,TEX14,0.01,0.01,0.01,0.01,0.00
ENSG00000187288.6,ENST00000443115.1,CIDEC,0.01,0.01,0.01,0.01,0.01
ENSG00000121101.11,ENST00000389934.3,TEX14,0.01,0.01,0.01,0.01,0.00
ENSG00000124939.4,ENST00000244930.4,SCGB2A1,0.01,0.00,0.00,0.01,0.00
ENSG00000179902.8,ENST00000369949.4,C1orf194,0.01,0.01,0.01,0.00,0.00
ENSG00000080709.10,ENST00000264773.3,KCNN2,0.01,0.01,0.00,0.01,0.00
ENSG00000187905.6,ENST00000543388.1,AC002472.13,0.01,0.00,0.00,0.00,0.00
ENSG00000204099.7,ENST00000407683.1,NEU4,0.01,0.01,0.03,0.01,0.04
ENSG00000115339.9,ENST00000409882.1,GALNT3,0.01,0.00,0.00,0.01,0.33
ENSG00000174099.6,ENST00000540804.1,MSRB3,0.01,0.01,0.02,0.01,0.00
ENSG00000101958.9,ENST00000355020.4,GLRA2,0.01,0.01,0.01,0.00,0.02
ENSG00000122735.11,ENST00000545019.1,DNAI1,0.01,0.01,0.01,0.01,0.00
ENSG00000187288.6,ENST00000430427.1,CIDEC,0.01,0.01,0.01,0.01,0.01
ENSG00000132840.5,ENST00000521567.1,BHMT2,0.01,0.00,0.01,0.01,0.00
ENSG00000198099.4,ENST00000505590.1,ADH4,0.01,0.01,0.01,0.01,0.00
ENSG00000103313.7,ENST00000536980.1,MEFV,0.01,0.00,0.00,0.01,0.00
ENSG00000103313.7,ENST00000542898.1,MEFV,0.01,0.00,0.00,0.01,0.00
ENSG00000103313.7,ENST00000219596.1,MEFV,0.01,0.00,0.00,0.01,0.00
ENSG00000103313.7,ENST00000339854.4,MEFV,0.01,0.00,0.00,0.01,0.00
ENSG00000103313.7,ENST00000538326.1,MEFV,0.01,0.00,0.00,0.01,0.00
ENSG00000103313.7,ENST00000537682.1,MEFV,0.01,0.00,0.00,0.01,0.00
ENSG00000166428.8,ENST00000392593.4,PLD4,0.01,0.01,0.02,0.02,0.38
ENSG00000159261.6,ENST00000399136.1,CLDN14,0.01,0.02,0.03,0.02,0.03
ENSG00000166428.8,ENST00000540372.1,PLD4,0.01,0.01,0.02,0.02,0.38
ENSG00000151474.15,ENST00000342409.2,FRMD4A,0.01,0.01,0.00,0.00,0.00
ENSG00000089356.12,ENST00000435734.2,FXYD3,0.01,0.01,0.02,0.05,0.00
ENSG00000109846.3,ENST00000527950.1,CRYAB,0.01,0.01,0.01,0.02,0.00
ENSG00000159708.13,ENST00000541146.1,LRRC36,0.01,0.01,0.00,0.01,0.00
ENSG00000159708.13,ENST00000568010.1,LRRC36,0.01,0.01,0.00,0.01,0.00
ENSG00000118520.9,ENST00000356962.2,ARG1,0.01,0.02,0.02,0.02,0.03
ENSG00000105650.17,ENST00000594465.3,PDE4C,0.01,0.01,0.01,0.00,0.00
ENSG00000138964.12,ENST00000415224.1,PARVG,0.01,0.00,0.00,0.01,3.49
ENSG00000165887.7,ENST00000455090.1,ANKRD2,0.01,0.01,0.01,0.01,0.01
ENSG00000101958.9,ENST00000218075.4,GLRA2,0.01,0.01,0.01,0.00,0.02
ENSG00000089356.12,ENST00000604404.1,FXYD3,0.01,0.01,0.02,0.05,0.00
ENSG00000129170.4,ENST00000265968.3,CSRP3,0.01,0.01,0.01,0.00,0.00
ENSG00000101958.9,ENST00000443437.2,GLRA2,0.01,0.01,0.01,0.00,0.02
ENSG00000163154.5,ENST00000368910.3,TNFAIP8L2,0.01,0.02,0.02,0.02,4.20
ENSG00000213424.4,ENST00000394052.3,KRT222,0.01,0.00,0.00,0.00,0.00
ENSG00000074657.9,ENST00000336078.4,ZNF532,0.01,0.01,0.01,0.01,0.00
ENSG00000179603.13,ENST00000444921.2,GRM8,0.01,0.01,0.00,0.00,0.00
ENSG00000167601.7,ENST00000359092.3,AXL,0.01,0.00,0.02,0.01,0.04
ENSG00000164694.12,ENST00000340366.6,FNDC1,0.01,0.00,0.00,0.00,0.00
ENSG00000164694.12,ENST00000297267.9,FNDC1,0.01,0.00,0.00,0.00,0.00
ENSG00000164037.12,ENST00000296422.7,SLC9B1,0.01,0.01,0.01,0.01,0.01
ENSG00000222004.3,ENST00000409974.3,C7orf71,0.01,0.01,0.01,0.00,0.00
ENSG00000104490.13,ENST00000311028.3,NCALD,0.01,0.01,0.01,0.01,0.03
ENSG00000142583.13,ENST00000377414.3,SLC2A5,0.01,0.01,0.04,0.01,0.00
ENSG00000174469.13,ENST00000361727.3,CNTNAP2,0.01,0.01,0.01,0.01,0.00
ENSG00000104490.13,ENST00000395923.1,NCALD,0.01,0.01,0.01,0.01,0.03
ENSG00000163735.6,ENST00000296027.4,CXCL5,0.01,0.01,0.00,0.00,0.00
ENSG00000118520.9,ENST00000368087.3,ARG1,0.01,0.02,0.02,0.02,0.03
ENSG00000125637.11,ENST00000441564.3,PSD4,0.01,0.01,0.01,0.01,2.81
ENSG00000129965.9,ENST00000356578.4,INS-IGF2,0.01,0.00,0.01,0.00,0.00
ENSG00000073067.9,ENST00000340150.6,CYP2W1,0.01,0.03,0.03,0.00,0.01
ENSG00000165553.4,ENST00000298352.4,NGB,0.01,0.00,0.00,0.00,0.00
ENSG00000089356.12,ENST00000454903.2,FXYD3,0.01,0.00,0.01,0.01,0.00
ENSG00000132840.5,ENST00000255192.3,BHMT2,0.01,0.00,0.01,0.01,0.00
ENSG00000066032.14,ENST00000466387.1,CTNNA2,0.01,0.00,0.00,0.01,0.00
ENSG00000074657.9,ENST00000589288.1,ZNF532,0.01,0.01,0.01,0.01,0.00
ENSG00000105974.7,ENST00000451122.1,CAV1,0.01,0.01,0.01,0.04,0.00
ENSG00000183317.12,ENST00000330210.7,EPHA10,0.01,0.01,0.03,0.02,0.00
ENSG00000038427.11,ENST00000502527.2,VCAN,0.01,0.00,0.04,0.01,0.01
ENSG00000159409.10,ENST00000290583.4,CELF3,0.01,0.01,0.01,0.00,0.00
ENSG00000137393.8,ENST00000259939.3,RNF144B,0.01,0.00,0.01,0.01,0.01
ENSG00000171201.6,ENST00000504825.1,SMR3B,0.01,0.00,0.00,0.01,0.01
ENSG00000147724.7,ENST00000395297.1,FAM135B,0.01,0.01,0.01,0.00,0.00
ENSG00000074657.9,ENST00000591083.1,ZNF532,0.01,0.01,0.01,0.01,0.00
ENSG00000150556.12,ENST00000442722.1,LYPD6B,0.01,0.00,0.00,0.00,0.00
ENSG00000171777.11,ENST00000586305.1,RASGRP4,0.01,0.01,0.01,0.01,0.92
ENSG00000105467.4,ENST00000595322.1,SYNGR4,0.01,0.03,0.02,0.04,0.07
ENSG00000136931.5,ENST00000373588.4,NR5A1,0.01,0.00,0.01,0.00,0.01
ENSG00000165917.5,ENST00000524487.1,RAPSN,0.01,0.03,0.06,0.00,0.00
ENSG00000099769.5,ENST00000568221.1,IGFALS,0.01,0.04,0.07,0.03,0.01
ENSG00000188227.8,ENST00000445217.1,ZNF793,0.01,0.01,0.01,0.01,0.02
ENSG00000138670.12,ENST00000335927.7,RASGEF1B,0.01,0.00,0.00,0.01,0.01
ENSG00000196166.3,ENST00000437935.2,C8orf86,0.01,0.01,0.01,0.01,0.00
ENSG00000168062.5,ENST00000301887.4,BATF2,0.01,0.01,0.01,0.03,0.02
ENSG00000173175.10,ENST00000462833.1,ADCY5,0.01,0.01,0.01,0.01,0.00
ENSG00000266733.1,ENST00000580161.1,TBC1D29,0.01,0.01,0.01,0.02,0.04
ENSG00000119121.17,ENST00000361255.3,TRPM6,0.01,0.01,0.00,0.01,0.01
ENSG00000106804.6,ENST00000223642.1,C5,0.01,0.01,0.01,0.01,0.06
ENSG00000165917.5,ENST00000352508.3,RAPSN,0.01,0.03,0.06,0.00,0.00
ENSG00000165887.7,ENST00000370655.1,ANKRD2,0.01,0.01,0.01,0.01,0.01
ENSG00000157368.6,ENST00000288098.2,IL34,0.01,0.00,0.00,0.00,0.00
ENSG00000164037.12,ENST00000504216.1,SLC9B1,0.01,0.01,0.01,0.01,0.01
ENSG00000167617.2,ENST00000301200.2,CDC42EP5,0.01,0.00,0.01,0.01,0.02
ENSG00000138670.12,ENST00000436139.2,RASGEF1B,0.01,0.00,0.00,0.00,0.01
ENSG00000152939.10,ENST00000454295.2,MARVELD2,0.01,0.01,0.01,0.01,0.00
ENSG00000119121.17,ENST00000449912.2,TRPM6,0.01,0.01,0.00,0.01,0.01
ENSG00000157064.6,ENST00000287713.6,NMNAT2,0.01,0.01,0.03,0.01,0.00
ENSG00000165887.7,ENST00000307518.5,ANKRD2,0.01,0.01,0.01,0.01,0.01
ENSG00000165887.7,ENST00000298808.5,ANKRD2,0.01,0.01,0.01,0.01,0.01
ENSG00000140522.7,ENST00000268125.5,RLBP1,0.01,0.00,0.00,0.01,0.00
ENSG00000172824.10,ENST00000398354.1,CES4A,0.01,0.00,0.00,0.00,0.02
ENSG00000165917.5,ENST00000298854.2,RAPSN,0.01,0.03,0.06,0.00,0.00
ENSG00000119121.17,ENST00000360774.1,TRPM6,0.01,0.01,0.00,0.01,0.01
ENSG00000119121.17,ENST00000451710.3,TRPM6,0.01,0.01,0.00,0.01,0.01
ENSG00000119121.17,ENST00000376872.3,TRPM6,0.01,0.01,0.00,0.01,0.01
ENSG00000119121.17,ENST00000376871.3,TRPM6,0.01,0.01,0.00,0.01,0.01
ENSG00000182752.8,ENST00000328252.3,PAPPA,0.01,0.01,0.01,0.01,0.00
ENSG00000267467.2,ENST00000591600.1,APOC4,0.01,0.01,0.01,0.00,0.01
ENSG00000175229.6,ENST00000527878.1,GAL3ST3,0.01,0.00,0.00,0.00,0.03
ENSG00000129451.7,ENST00000358789.3,KLK10,0.01,0.00,0.00,0.00,0.00
ENSG00000198099.4,ENST00000265512.7,ADH4,0.01,0.01,0.01,0.01,0.00
ENSG00000151702.12,ENST00000429175.3,FLI1,0.01,0.00,0.01,0.01,0.82
ENSG00000198099.4,ENST00000508393.1,ADH4,0.01,0.01,0.01,0.01,0.00
ENSG00000148677.6,ENST00000371697.3,ANKRD1,0.01,0.01,0.06,0.00,0.00
ENSG00000243710.3,ENST00000528956.1,WDR65,0.01,0.00,0.01,0.01,0.00
ENSG00000123342.11,ENST00000409200.3,MMP19,0.01,0.01,0.02,0.01,0.01
ENSG00000134398.8,ENST00000562562.1,ERN2,0.01,0.00,0.01,0.00,0.00
ENSG00000121297.6,ENST00000558569.1,TSHZ3,0.01,0.00,0.01,0.00,0.00
ENSG00000079385.17,ENST00000352591.5,CEACAM1,0.01,0.02,0.01,0.01,0.01
ENSG00000073067.9,ENST00000308919.7,CYP2W1,0.01,0.02,0.03,0.00,0.01
ENSG00000142303.9,ENST00000595838.1,ADAMTS10,0.01,0.01,0.03,0.01,0.46
ENSG00000172824.10,ENST00000535543.1,CES4A,0.01,0.00,0.01,0.00,0.05
ENSG00000079385.17,ENST00000403444.3,CEACAM1,0.01,0.02,0.01,0.01,0.01
ENSG00000172824.10,ENST00000540947.2,CES4A,0.01,0.00,0.00,0.00,0.02
ENSG00000124140.8,ENST00000372315.1,SLC12A5,0.01,0.00,0.00,0.00,0.00
ENSG00000079385.17,ENST00000351134.3,CEACAM1,0.01,0.02,0.01,0.01,0.01
ENSG00000196482.12,ENST00000361395.2,ESRRG,0.01,0.01,0.01,0.01,0.00
ENSG00000196482.12,ENST00000366938.2,ESRRG,0.01,0.01,0.01,0.01,0.00
ENSG00000189129.9,ENST00000372267.2,PLAC9,0.01,0.01,0.00,0.01,0.00
ENSG00000179913.6,ENST00000318683.6,B3GNT3,0.01,0.00,0.00,0.01,0.00
ENSG00000079385.17,ENST00000161559.6,CEACAM1,0.01,0.02,0.01,0.01,0.01
ENSG00000163491.12,ENST00000383770.3,NEK10,0.01,0.01,0.01,0.01,0.01
ENSG00000163491.12,ENST00000383771.4,NEK10,0.01,0.01,0.01,0.01,0.01
ENSG00000169621.5,ENST00000445692.1,APLF,0.01,0.01,0.02,0.01,0.05
ENSG00000169621.5,ENST00000303795.4,APLF,0.01,0.01,0.02,0.01,0.05
ENSG00000151702.12,ENST00000534087.2,FLI1,0.01,0.00,0.01,0.01,0.82
ENSG00000083307.6,ENST00000395927.1,GRHL2,0.01,0.01,0.01,0.01,0.01
ENSG00000244405.3,ENST00000537818.1,ETV5,0.01,0.01,0.02,0.01,0.24
ENSG00000232810.3,ENST00000449264.2,TNF,0.01,0.01,0.00,0.01,0.01
ENSG00000019991.11,ENST00000453018.1,HGF,0.01,0.00,0.00,0.00,0.79
ENSG00000136828.14,ENST00000394011.3,RALGPS1,0.01,0.01,0.00,0.01,0.00
ENSG00000093144.14,ENST00000531967.1,ECHDC1,0.01,0.01,0.01,0.00,0.00
ENSG00000151702.12,ENST00000527786.2,FLI1,0.01,0.00,0.01,0.01,0.82
ENSG00000142303.9,ENST00000593826.1,ADAMTS10,0.01,0.01,0.03,0.01,0.57
ENSG00000125735.6,ENST00000599359.1,TNFSF14,0.01,0.00,0.00,0.00,0.04
ENSG00000197046.7,ENST00000587418.1,SIGLEC15,0.01,0.00,0.00,0.00,0.00
ENSG00000100427.11,ENST00000535444.1,MLC1,0.01,0.00,0.00,0.01,5.67
ENSG00000163491.12,ENST00000295720.6,NEK10,0.01,0.01,0.01,0.01,0.01
ENSG00000023839.6,ENST00000370434.1,ABCC2,0.01,0.01,0.00,0.01,0.01
ENSG00000103740.5,ENST00000560124.1,ACSBG1,0.01,0.00,0.01,0.02,0.01
ENSG00000103740.5,ENST00000541759.1,ACSBG1,0.01,0.00,0.01,0.02,0.01
ENSG00000198185.7,ENST00000593880.1,ZNF334,0.01,0.01,0.00,0.01,0.00
ENSG00000136244.7,ENST00000420258.2,IL6,0.01,0.00,0.00,0.01,0.00
ENSG00000173175.10,ENST00000309879.5,ADCY5,0.01,0.01,0.01,0.01,0.00
ENSG00000137501.12,ENST00000316356.4,SYTL2,0.01,0.00,0.01,0.01,0.01
ENSG00000169067.2,ENST00000423391.1,ACTBL2,0.01,0.00,0.00,0.00,0.00
ENSG00000137501.12,ENST00000389960.4,SYTL2,0.01,0.00,0.01,0.01,0.01
ENSG00000184305.10,ENST00000432775.2,CCSER1,0.01,0.01,0.01,0.01,0.00
ENSG00000093144.14,ENST00000474289.2,ECHDC1,0.01,0.01,0.01,0.00,0.00
ENSG00000176956.8,ENST00000414417.2,LY6H,0.01,0.00,0.00,0.01,0.00
ENSG00000105467.4,ENST00000601610.1,SYNGR4,0.01,0.03,0.02,0.04,0.07
ENSG00000167588.8,ENST00000548814.1,GPD1,0.01,0.05,0.08,0.02,0.02
ENSG00000151715.3,ENST00000524567.1,TMEM45B,0.01,0.01,0.01,0.02,0.00
ENSG00000206561.8,ENST00000383788.5,COLQ,0.01,0.01,0.02,0.01,0.06
ENSG00000189129.9,ENST00000372263.3,PLAC9,0.01,0.01,0.00,0.01,0.00
ENSG00000206561.8,ENST00000383787.2,COLQ,0.01,0.01,0.02,0.01,0.06
ENSG00000206561.8,ENST00000383785.2,COLQ,0.01,0.01,0.02,0.01,0.06
ENSG00000103599.15,ENST00000512104.1,IQCH,0.01,0.01,0.01,0.02,0.01
ENSG00000106366.7,ENST00000445463.2,SERPINE1,0.01,0.01,0.01,0.00,0.26
ENSG00000187045.12,ENST00000406725.1,TMPRSS6,0.01,0.01,0.02,0.01,0.00
ENSG00000154511.7,ENST00000370310.4,FAM69A,0.01,0.00,0.01,0.01,0.02
ENSG00000151702.12,ENST00000344954.6,FLI1,0.01,0.00,0.01,0.01,0.82
